* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.9 dBFS, measurement signal peak level -14.6 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:10:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0223 ms (-7.7 mm, -0.3 in) using estimated IR delay relative to Acoustic reference played from 2: EPOS GSX 300 2 with no timing offset
* Measurement: R Default Black Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3450.000000	101.819	14.9022
3500.000000	101.816	14.3734
3550.000000	101.806	13.8447
3600.000000	101.788	13.3229
3650.000000	101.761	12.8177
3700.000000	101.725	12.3374
3750.000000	101.680	11.8894
3820.000000	101.605	11.3286
3870.000000	101.544	10.9734
3950.000000	101.431	10.4795
4000.000000	101.343	10.2261
4060.000000	101.213	9.9938
4120.000000	101.067	9.8527
4180.000000	100.916	9.8093
4250.000000	100.737	9.8867
4310.000000	100.584	10.0701
4370.000000	100.432	10.3640
4440.000000	100.259	10.8499
4500.000000	100.117	11.3950
4550.000000	100.005	11.9364
4620.000000	99.863	12.8165
4680.000000	99.756	13.6670
4750.000000	99.652	14.7421
4820.000000	99.574	15.8607
4870.000000	99.532	16.6565
4940.000000	99.488	17.7535
5000.000000	99.463	18.7012
5080.000000	99.456	20.0265
5150.000000	99.481	21.2506
5220.000000	99.541	22.4883
5300.000000	99.654	23.8287
5380.000000	99.812	24.9900
5450.000000	99.978	25.7848
5520.000000	100.159	26.3230
5600.000000	100.371	26.5985
5700.000000	100.616	26.4651
5800.000000	100.818	25.9192
5900.000000	100.967	25.1339
6000.000000	101.068	24.2591
6080.000000	101.121	23.5603
6150.000000	101.153	22.9727
6220.000000	101.171	22.4169
6300.000000	101.176	21.8248
6400.000000	101.155	21.1454
6500.000000	101.116	20.5264
6600.000000	101.068	19.9629
6700.000000	101.014	19.4417
6800.000000	100.958	18.9487
6900.000000	100.901	18.4791
7000.000000	100.844	18.0388
7100.000000	100.792	17.6422
7200.000000	100.749	17.2777
7300.000000	100.719	16.8910
7400.000000	100.696	16.4200
7500.000000	100.671	15.8967
7620.000000	100.666	15.2719
7750.000000	100.713	14.1689
7880.000000	100.768	12.2760
8000.000000	100.770	9.7156
8120.000000	100.653	6.4196
8250.000000	100.296	2.3801
8380.000000	99.595	-1.1969
8500.000000	98.640	-2.0543
8620.000000	97.907	2.0370
8750.000000	98.127	4.8457
8850.000000	98.065	1.7836
9000.000000	97.091	-0.5915
9120.000000	96.226	1.1926
