* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Red
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1950.000000	103.913	-146.8746
1975.000000	104.120	-148.4219
2000.000000	104.309	-150.0605
2030.000000	104.512	-152.1309
2060.000000	104.685	-154.2892
2090.000000	104.825	-156.5058
2120.000000	104.933	-158.7505
2140.000000	104.986	-160.2461
2180.000000	105.049	-163.1920
2200.000000	105.060	-164.6264
2240.000000	105.046	-167.3823
2270.000000	105.007	-169.3275
2300.000000	104.948	-171.1510
2330.000000	104.870	-172.8440
2360.000000	104.777	-174.3957
2400.000000	104.638	-176.2231
2430.000000	104.529	-177.4352
2470.000000	104.379	-178.8609
2500.000000	104.264	-179.7891
2540.000000	104.113	179.1491
2580.000000	103.966	178.2696
2620.000000	103.827	177.5525
2650.000000	103.730	177.1075
2690.000000	103.609	176.6233
2720.000000	103.527	176.3311
2760.000000	103.428	176.0228
2800.000000	103.342	175.7912
2850.000000	103.254	175.5865
2900.000000	103.186	175.4482
2950.000000	103.140	175.3499
3000.000000	103.115	175.2668
3040.000000	103.109	175.1979
3070.000000	103.114	175.1394
3110.000000	103.132	175.0407
3150.000000	103.166	174.9063
3200.000000	103.233	174.6762
3250.000000	103.320	174.3553
3300.000000	103.423	173.9276
3350.000000	103.536	173.3727
3400.000000	103.658	172.6738
3450.000000	103.783	171.8147
3500.000000	103.909	170.7803
3550.000000	104.028	169.5616
3600.000000	104.136	168.1546
3650.000000	104.226	166.5630
3700.000000	104.291	164.8013
3750.000000	104.325	162.8941
3820.000000	104.310	160.0519
3870.000000	104.251	157.9612
3950.000000	104.064	154.6557
4000.000000	103.885	152.6932
4060.000000	103.601	150.5351
4120.000000	103.259	148.6809
4180.000000	102.879	147.2166
4250.000000	102.414	146.0804
4310.000000	102.022	145.6078
4370.000000	101.658	145.5463
4440.000000	101.292	145.8604
4500.000000	101.039	146.3002
4550.000000	100.875	146.6597
4620.000000	100.704	146.9485
4680.000000	100.590	146.8426
4750.000000	100.455	146.2193
4820.000000	100.271	145.1323
4870.000000	100.089	144.1998
4940.000000	99.758	142.9081
5000.000000	99.412	142.0051
5080.000000	98.892	141.3059
5150.000000	98.411	141.2458
5220.000000	97.930	141.6886
5300.000000	97.401	142.7296
5380.000000	96.909	144.2378
5450.000000	96.513	145.8583
5520.000000	96.150	147.6992
5600.000000	95.777	150.0179
5700.000000	95.370	153.1599
5800.000000	95.030	156.5092
5900.000000	94.755	160.0152
6000.000000	94.547	163.6312
6080.000000	94.427	166.5724
6150.000000	94.356	169.1681
6220.000000	94.314	171.7754
6300.000000	94.299	174.7581
6400.000000	94.321	178.4686
6500.000000	94.396	-177.8621
6600.000000	94.531	-174.2563
6700.000000	94.731	-170.7463
6800.000000	95.001	-167.3610
6900.000000	95.348	-164.1436
7000.000000	95.780	-161.1615
7100.000000	96.305	-158.4982
7200.000000	96.928	-156.2729
7300.000000	97.653	-154.6454
7400.000000	98.481	-153.8320
7500.000000	99.406	-154.1323
7620.000000	100.605	-156.5100
7750.000000	101.881	-162.3026
7880.000000	102.871	-171.7315
8000.000000	103.267	177.2243
8120.000000	103.044	165.8094
8250.000000	102.193	155.2132
8380.000000	100.968	147.6652
8500.000000	99.732	143.3778
8620.000000	98.531	141.1159
8750.000000	97.336	140.2684
8850.000000	96.503	140.3979
9000.000000	95.387	141.4551
9120.000000	94.597	142.8305
9250.000000	93.832	144.6898
9380.000000	93.156	146.8085
9500.000000	92.607	148.8841
9620.000000	92.128	150.9550
9750.000000	91.680	153.0627
9880.000000	91.289	154.9227
10000.000000	90.960	156.3859
10150.000000	90.566	157.8752
10300.000000	90.164	158.9940
10440.000000	89.758	159.7495
10600.000000	89.239	160.4207
10750.000000	88.695	161.0618
10900.000000	88.107	161.8724
11060.000000	87.454	162.8904
11200.000000	86.850	163.7298
11380.000000	85.975	164.8091
11500.000000	85.317	165.6849
11720.000000	83.900	167.8754
11800.000000	83.286	169.2056
12060.000000	81.115	178.9998
12200.000000	80.226	-171.8636
12410.000000	79.755	-157.1432
12500.000000	79.819	-151.8919
12650.000000	80.066	-145.2051
12800.000000	80.310	-140.4816
13150.000000	80.710	-132.6576
13200.000000	80.748	-131.9731
13400.000000	80.726	-130.1342
13600.000000	80.396	-128.1811
13800.000000	79.895	-124.7476
14000.000000	79.410	-119.6066
14300.000000	79.016	-110.1953
14500.000000	79.010	-104.1200
14750.000000	79.244	-97.3928
15000.000000	79.762	-93.4029
15250.000000	79.837	-93.9277
15500.000000	79.257	-91.8244
15750.000000	78.903	-85.8647
16000.000000	79.150	-80.0466
16250.000000	79.801	-77.7696
16500.000000	80.229	-79.8193
16750.000000	79.959	-83.1989
17000.000000	79.095	-83.7542
17250.000000	78.161	-79.7975
17500.000000	77.630	-73.1259
17750.000000	77.541	-66.8411
18000.000000	77.646	-62.2602
18250.000000	77.787	-58.9688
18500.000000	77.945	-56.7545
18750.000000	78.080	-55.8268
19000.000000	78.120	-56.3732
19250.000000	77.969	-58.3713
19500.000000	77.524	-61.3552
19750.000000	76.804	-64.4781
20000.000000	76.202	-66.6218
