* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -16.3 dBFS, measurement signal peak level -14.7 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:09:23
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0209 ms (-7.2 mm, -0.28 in) using estimated IR delay relative to Acoustic reference played from 2: EPOS GSX 300 2 with no timing offset
* Measurement: R Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
132.000000	98.796	-10.5406
134.000000	98.759	-10.7496
136.000000	98.723	-10.9492
138.000000	98.686	-11.1389
140.000000	98.649	-11.3149
143.000000	98.595	-11.5563
145.000000	98.559	-11.7065
147.500000	98.513	-11.8801
150.000000	98.468	-12.0350
152.500000	98.423	-12.1602
155.000000	98.381	-12.2494
157.500000	98.342	-12.3242
160.000000	98.306	-12.3945
162.500000	98.269	-12.4937
165.000000	98.227	-12.6375
167.500000	98.179	-12.7926
170.000000	98.130	-12.9260
172.500000	98.083	-13.0500
175.000000	98.038	-13.1821
177.500000	97.992	-13.3293
180.000000	97.944	-13.4807
182.500000	97.893	-13.6212
185.000000	97.841	-13.7455
187.500000	97.788	-13.8552
190.000000	97.736	-13.9506
192.500000	97.685	-14.0292
195.000000	97.633	-14.0919
197.500000	97.582	-14.1426
200.000000	97.535	-14.1869
203.000000	97.483	-14.2327
206.000000	97.434	-14.2657
209.000000	97.388	-14.2853
212.000000	97.346	-14.3018
214.000000	97.321	-14.3185
218.000000	97.273	-14.3784
220.000000	97.249	-14.4194
224.000000	97.200	-14.5071
227.000000	97.162	-14.5647
230.000000	97.126	-14.6218
233.000000	97.093	-14.6867
236.000000	97.062	-14.7652
240.000000	97.021	-14.9039
243.000000	96.988	-15.0371
247.000000	96.941	-15.2471
250.000000	96.898	-15.4179
254.000000	96.832	-15.6498
258.000000	96.759	-15.8845
262.000000	96.679	-16.1152
265.000000	96.616	-16.2810
269.000000	96.526	-16.4929
272.000000	96.454	-16.6429
276.000000	96.354	-16.8176
280.000000	96.247	-16.9564
285.000000	96.106	-17.0753
290.000000	95.956	-17.1121
295.000000	95.801	-17.0403
300.000000	95.645	-16.8414
304.000000	95.523	-16.5923
307.000000	95.434	-16.3553
311.000000	95.323	-15.9761
315.000000	95.225	-15.5343
320.000000	95.124	-14.9148
325.000000	95.048	-14.2555
330.000000	94.993	-13.6146
335.000000	94.953	-13.0414
340.000000	94.920	-12.5488
345.000000	94.888	-12.1193
350.000000	94.854	-11.7155
355.000000	94.819	-11.3145
360.000000	94.785	-10.9047
365.000000	94.755	-10.4680
370.000000	94.730	-10.0217
375.000000	94.714	-9.5856
382.000000	94.704	-9.0354
387.000000	94.702	-8.7008
395.000000	94.703	-8.2758
400.000000	94.699	-8.0737
406.000000	94.686	-7.8683
412.000000	94.667	-7.6663
418.000000	94.643	-7.4638
425.000000	94.611	-7.2117
431.000000	94.582	-6.9721
437.000000	94.553	-6.7204
444.000000	94.520	-6.4220
450.000000	94.492	-6.1609
455.000000	94.469	-5.9417
462.000000	94.439	-5.6310
468.000000	94.413	-5.3630
475.000000	94.383	-5.0490
482.000000	94.353	-4.7356
487.000000	94.332	-4.5107
494.000000	94.303	-4.1964
500.000000	94.281	-3.9277
508.000000	94.253	-3.5599
515.000000	94.229	-3.2340
522.000000	94.207	-2.9048
530.000000	94.182	-2.5273
538.000000	94.157	-2.1470
545.000000	94.135	-1.8114
552.000000	94.114	-1.4770
560.000000	94.091	-1.0920
570.000000	94.062	-0.5984
580.000000	94.034	-0.1017
590.000000	94.007	0.3995
600.000000	93.981	0.9109
608.000000	93.961	1.3251
615.000000	93.944	1.6908
622.000000	93.928	2.0600
630.000000	93.913	2.4890
640.000000	93.900	3.0306
650.000000	93.889	3.5765
660.000000	93.881	4.1321
670.000000	93.875	4.6982
680.000000	93.870	5.2679
690.000000	93.865	5.8434
700.000000	93.863	6.4310
710.000000	93.862	7.0278
720.000000	93.862	7.6284
730.000000	93.863	8.2358
740.000000	93.866	8.8524
750.000000	93.872	9.4764
762.000000	93.881	10.2317
775.000000	93.894	11.0637
788.000000	93.910	11.9037
800.000000	93.923	12.6884
812.000000	93.935	13.4805
825.000000	93.948	14.3453
838.000000	93.964	15.2105
850.000000	93.984	16.0116
862.000000	94.008	16.8156
875.000000	94.039	17.6834
885.000000	94.067	18.3492
900.000000	94.115	19.3396
912.000000	94.158	20.1213
925.000000	94.210	20.9575
938.000000	94.266	21.7797
950.000000	94.323	22.5222
962.000000	94.384	23.2435
975.000000	94.454	24.0010
988.000000	94.524	24.7333
1000.000000	94.584	25.3860
1015.000000	94.645	26.1658
1030.000000	94.700	26.9035
1044.000000	94.752	27.5480
1060.000000	94.814	28.2357
1075.000000	94.875	28.8288
1090.000000	94.936	29.3770
1106.000000	95.000	29.9189
1120.000000	95.057	30.3598
1138.000000	95.129	30.8839
1150.000000	95.176	31.2067
1172.000000	95.260	31.7465
1180.000000	95.290	31.9279
1206.000000	95.383	32.4734
1220.000000	95.430	32.7405
1241.000000	95.502	33.1205
1250.000000	95.536	33.2796
1265.000000	95.601	33.5389
1280.000000	95.670	33.7938
1315.000000	95.831	34.3891
1320.000000	95.853	34.4747
1340.000000	95.942	34.8177
1360.000000	96.029	35.1664
1380.000000	96.114	35.5257
1400.000000	96.198	35.8958
1430.000000	96.327	36.4719
1450.000000	96.414	36.8675
1475.000000	96.526	37.3739
1500.000000	96.642	37.8913
1525.000000	96.763	38.4129
1550.000000	96.889	38.9391
1575.000000	97.022	39.4594
1600.000000	97.163	39.9669
1625.000000	97.316	40.4549
1650.000000	97.478	40.9196
1675.000000	97.647	41.3547
1700.000000	97.824	41.7532
1725.000000	98.007	42.1030
1750.000000	98.195	42.4011
1775.000000	98.389	42.6406
1800.000000	98.587	42.8129
1825.000000	98.790	42.9134
1850.000000	98.995	42.9398
1875.000000	99.201	42.8854
1900.000000	99.408	42.7437
1925.000000	99.615	42.5144
1950.000000	99.819	42.1983
1975.000000	100.019	41.7922
2000.000000	100.215	41.2930
2030.000000	100.442	40.5785
2060.000000	100.656	39.7463
2090.000000	100.855	38.8092
2120.000000	101.036	37.7814
2140.000000	101.146	37.0548
2180.000000	101.336	35.5327
2200.000000	101.416	34.7512
2240.000000	101.546	33.1831
2270.000000	101.619	32.0380
2300.000000	101.673	30.9540
2330.000000	101.712	29.9531
2360.000000	101.744	29.0436
2400.000000	101.783	27.9449
2430.000000	101.814	27.1606
2470.000000	101.856	26.1022
2500.000000	101.880	25.2836
2540.000000	101.896	24.1888
2580.000000	101.893	23.1448
2620.000000	101.875	22.1897
2650.000000	101.854	21.5406
2690.000000	101.821	20.7661
2720.000000	101.795	20.2480
2760.000000	101.761	19.6295
2800.000000	101.729	19.0792
2850.000000	101.695	18.4597
2900.000000	101.667	17.8867
2950.000000	101.644	17.3388
3000.000000	101.622	16.8079
3040.000000	101.606	16.3970
3070.000000	101.595	16.0987
3110.000000	101.582	15.7113
3150.000000	101.575	15.3295
3200.000000	101.577	14.8514
3250.000000	101.585	14.3624
3300.000000	101.594	13.8584
3350.000000	101.601	13.3385
3400.000000	101.606	12.8026
3450.000000	101.605	12.2537
3500.000000	101.597	11.6978
3550.000000	101.582	11.1432
3600.000000	101.559	10.5966
3650.000000	101.529	10.0662
3700.000000	101.490	9.5527
3750.000000	101.442	9.0579
3820.000000	101.361	8.4122
3870.000000	101.292	7.9993
3950.000000	101.162	7.4438
4000.000000	101.064	7.1705
4060.000000	100.923	6.9264
4120.000000	100.767	6.7767
4180.000000	100.607	6.7242
4250.000000	100.419	6.7914
4310.000000	100.259	6.9623
4370.000000	100.101	7.2375
4440.000000	99.920	7.6931
4500.000000	99.771	8.2015
4550.000000	99.651	8.7075
4620.000000	99.494	9.5399
4680.000000	99.371	10.3612
4750.000000	99.249	11.4219
4820.000000	99.150	12.5490
4870.000000	99.093	13.3651
4940.000000	99.029	14.5100
5000.000000	98.988	15.5192
5080.000000	98.963	16.9523
5150.000000	98.976	18.2808
