* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -10.2 dBFS, measurement signal peak level -3.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 26 ¿ÀÈÄ 9:48:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 0.0638 ms (22 mm, 0.86 in) using estimated IR delay relative to Acoustic reference played from refR.wav with no timing offset Clock adjustment: -259.0 ppm
* Measurement: EQ Bass R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1241.000000	96.484	-88.4914
1250.000000	96.530	-87.2458
1265.000000	96.613	-85.1699
1280.000000	96.701	-83.0938
1315.000000	96.905	-78.2223
1320.000000	96.933	-77.5211
1340.000000	97.047	-74.7034
1360.000000	97.159	-71.8601
1380.000000	97.269	-68.9923
1400.000000	97.378	-66.1010
1430.000000	97.544	-61.7065
1450.000000	97.655	-58.7407
1475.000000	97.797	-54.9759
1500.000000	97.970	-51.1971
1525.000000	98.167	-47.9795
1550.000000	98.319	-45.6929
1575.000000	98.446	-44.2686
1600.000000	98.613	-43.2406
1625.000000	98.806	-42.2277
1650.000000	99.010	-41.2541
1675.000000	99.222	-40.3407
1700.000000	99.444	-39.4966
1725.000000	99.674	-38.7281
1750.000000	99.911	-38.0526
1775.000000	100.152	-37.4812
1800.000000	100.397	-37.0128
1825.000000	100.646	-36.6452
1850.000000	100.895	-36.3856
1875.000000	101.141	-36.2381
1900.000000	101.384	-36.2010
1925.000000	101.623	-36.2657
1950.000000	101.856	-36.4207
1975.000000	102.082	-36.6586
2000.000000	102.301	-36.9695
2030.000000	102.556	-37.4321
2060.000000	102.798	-37.9857
2090.000000	103.027	-38.6159
2120.000000	103.245	-39.3136
2140.000000	103.382	-39.8085
2180.000000	103.641	-40.8546
2200.000000	103.763	-41.3969
2240.000000	103.996	-42.5282
2270.000000	104.156	-43.4157
2300.000000	104.308	-44.3274
2330.000000	104.451	-45.2475
2360.000000	104.586	-46.1651
2400.000000	104.754	-47.3866
2430.000000	104.875	-48.2913
2470.000000	105.038	-49.4729
2500.000000	105.166	-50.3620
2540.000000	105.345	-51.6316
2580.000000	105.523	-53.0914
2620.000000	105.683	-54.7514
2650.000000	105.784	-56.0785
2690.000000	105.892	-57.8777
2720.000000	105.957	-59.2236
2760.000000	106.024	-60.9982
2800.000000	106.075	-62.7422
2850.000000	106.120	-64.8681
2900.000000	106.151	-66.9359
2950.000000	106.167	-68.9613
3000.000000	106.171	-70.9410
3040.000000	106.169	-72.4777
3070.000000	106.165	-73.6109
3110.000000	106.156	-75.1105
3150.000000	106.146	-76.5943
3200.000000	106.139	-78.4112
3250.000000	106.133	-80.1952
3300.000000	106.124	-81.9632
3350.000000	106.112	-83.7197
3400.000000	106.097	-85.4673
3450.000000	106.079	-87.2033
3500.000000	106.058	-88.9249
3550.000000	106.033	-90.6522
3600.000000	106.002	-92.4040
3650.000000	105.965	-94.1788
3700.000000	105.918	-95.9794
3750.000000	105.852	-97.8193
3820.000000	105.700	-100.3689
3870.000000	105.536	-101.9456
3950.000000	105.222	-103.2231
4000.000000	105.110	-103.1334
4060.000000	105.147	-102.9739
4120.000000	105.302	-103.6056
4180.000000	105.462	-105.0560
4250.000000	105.602	-107.2931
4310.000000	105.684	-109.3797
4370.000000	105.742	-111.5178
4440.000000	105.795	-114.0309
4500.000000	105.837	-116.1935
4550.000000	105.871	-118.0289
4620.000000	105.913	-120.6768
4680.000000	105.947	-122.9946
4750.000000	105.984	-125.7333
4820.000000	106.019	-128.5255
4870.000000	106.044	-130.5497
4940.000000	106.082	-133.4274
5000.000000	106.118	-135.9472
5080.000000	106.177	-139.3691
5150.000000	106.235	-142.4435
5220.000000	106.297	-145.6179
5300.000000	106.371	-149.3456
5380.000000	106.448	-153.1869
5450.000000	106.513	-156.6548
5520.000000	106.577	-160.2273
5600.000000	106.643	-164.4664
5700.000000	106.716	-169.9675
5800.000000	106.777	-175.6488
5900.000000	106.826	178.4788
6000.000000	106.854	172.3416
6080.000000	106.856	167.1774
6150.000000	106.837	162.4748
6220.000000	106.798	157.6473
6300.000000	106.719	152.0153
6400.000000	106.564	144.9244
6500.000000	106.359	137.9483
6600.000000	106.109	131.1244
6700.000000	105.827	124.5000
6800.000000	105.529	118.1198
6900.000000	105.230	112.0251
7000.000000	104.947	106.2058
7100.000000	104.695	100.6051
7200.000000	104.493	95.1389
7300.000000	104.351	89.6516
7400.000000	104.267	83.9996
7500.000000	104.235	78.0556
7620.000000	104.247	70.3614
7750.000000	104.289	61.1204
7880.000000	104.304	50.7715
8000.000000	104.237	40.3132
8120.000000	104.047	29.2484
8250.000000	103.669	16.9490
8380.000000	103.115	4.7841
8500.000000	102.473	-5.9716
8620.000000	101.740	-16.1236
8750.000000	100.879	-26.4144
8850.000000	100.192	-33.8409
9000.000000	99.140	-44.1837
9120.000000	98.279	-51.2729
9250.000000	97.336	-55.4296
9380.000000	96.490	-53.4252
9500.000000	95.769	-47.6086
9620.000000	95.058	-40.4082
9750.000000	94.319	-32.0297
9880.000000	93.625	-23.2671
10000.000000	93.024	-14.8929
10150.000000	92.326	-4.0435
10300.000000	91.678	7.2202
10440.000000	91.117	18.1019
10600.000000	90.530	30.8940
10750.000000	90.044	43.1790
10900.000000	89.632	55.7165
11060.000000	89.253	69.1827
11200.000000	88.951	81.0070
11380.000000	88.601	96.4078
11500.000000	88.398	106.8333
11720.000000	88.103	126.2604
11800.000000	88.020	133.4195
12060.000000	87.834	156.9379
12200.000000	87.784	169.7465
12410.000000	87.773	-170.7620
12500.000000	87.792	-162.2927
12650.000000	87.862	-148.0234
12800.000000	87.988	-133.6049
13150.000000	88.544	-99.6329
13200.000000	88.658	-94.7633
13400.000000	89.216	-75.2737
13600.000000	89.948	-55.8904
13800.000000	90.863	-36.8916
14000.000000	91.994	-18.4055
14300.000000	94.263	7.7205
14500.000000	96.302	22.8479
14750.000000	99.259	35.4012
15000.000000	101.542	34.8747
15250.000000	101.725	24.6974
15500.000000	99.682	21.9721
15750.000000	96.663	33.0987
16000.000000	93.922	52.7028
16250.000000	91.912	76.1915
16500.000000	90.524	101.6090
16750.000000	89.535	128.0846
17000.000000	88.826	155.1706
17250.000000	88.345	-177.3892
17500.000000	88.049	-149.9477
17750.000000	87.912	-122.8439
18000.000000	87.923	-96.1749
18250.000000	88.056	-70.2163
18500.000000	88.253	-45.4370
18750.000000	88.411	-22.4370
19000.000000	88.390	-1.6484
19250.000000	88.017	17.1065
19500.000000	87.144	34.6136
19750.000000	85.827	50.6016
