* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -4.8 dBFS, measurement signal peak level -4.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 26 ¿ÀÈÄ 9:49:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 0.0317 ms (11 mm, 0.43 in) using estimated IR delay relative to Acoustic reference played from refR.wav with no timing offset Clock adjustment: -127.0 ppm
* Measurement: EQ Treble R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
276.000000	97.902	141.3012
280.000000	97.807	141.3491
285.000000	97.691	141.4826
290.000000	97.573	141.6819
295.000000	97.452	141.9158
300.000000	97.329	142.1601
304.000000	97.232	142.3522
307.000000	97.161	142.5026
311.000000	97.070	142.7214
315.000000	96.984	142.9519
320.000000	96.883	143.2464
325.000000	96.789	143.5573
330.000000	96.696	143.8767
335.000000	96.603	144.2079
340.000000	96.511	144.5509
345.000000	96.420	144.9038
350.000000	96.329	145.2715
355.000000	96.239	145.6567
360.000000	96.150	146.0611
365.000000	96.063	146.4819
370.000000	95.977	146.9177
375.000000	95.892	147.3671
382.000000	95.777	148.0080
387.000000	95.697	148.4820
395.000000	95.569	149.2750
400.000000	95.491	149.7867
406.000000	95.401	150.4177
412.000000	95.313	151.0715
418.000000	95.228	151.7436
425.000000	95.132	152.5414
431.000000	95.052	153.2364
437.000000	94.975	153.9510
444.000000	94.890	154.8099
450.000000	94.819	155.5535
455.000000	94.762	156.1764
462.000000	94.686	157.0665
468.000000	94.624	157.8456
475.000000	94.556	158.7604
482.000000	94.493	159.6841
487.000000	94.451	160.3477
494.000000	94.394	161.2825
500.000000	94.350	162.0918
508.000000	94.298	163.1798
515.000000	94.258	164.1314
522.000000	94.222	165.0828
530.000000	94.185	166.1738
538.000000	94.153	167.2608
545.000000	94.127	168.2082
552.000000	94.105	169.1550
560.000000	94.082	170.2334
570.000000	94.059	171.5793
580.000000	94.041	172.9115
590.000000	94.027	174.2338
600.000000	94.018	175.5430
608.000000	94.014	176.5771
615.000000	94.012	177.4767
622.000000	94.012	178.3751
630.000000	94.016	179.4014
640.000000	94.029	-179.3181
650.000000	94.048	-178.0465
660.000000	94.070	-176.7889
670.000000	94.095	-175.5364
680.000000	94.122	-174.2939
690.000000	94.151	-173.0655
700.000000	94.182	-171.8518
710.000000	94.213	-170.6581
720.000000	94.246	-169.4747
730.000000	94.279	-168.2936
740.000000	94.312	-167.1169
750.000000	94.345	-165.9489
762.000000	94.386	-164.5571
775.000000	94.431	-163.0538
788.000000	94.476	-161.5437
800.000000	94.513	-160.1458
812.000000	94.546	-158.7437
825.000000	94.579	-157.2149
838.000000	94.611	-155.6476
850.000000	94.652	-154.1795
862.000000	94.705	-152.7892
875.000000	94.762	-151.4477
885.000000	94.798	-150.5412
900.000000	94.842	-149.3906
912.000000	94.883	-148.6235
925.000000	94.941	-147.8559
938.000000	95.007	-147.0842
950.000000	95.070	-146.3792
962.000000	95.137	-145.6914
975.000000	95.214	-144.9704
988.000000	95.291	-144.2771
1000.000000	95.356	-143.6600
1015.000000	95.424	-142.9254
1030.000000	95.485	-142.2375
1044.000000	95.545	-141.6330
1060.000000	95.615	-140.9861
1075.000000	95.683	-140.4263
1090.000000	95.754	-139.9123
1106.000000	95.830	-139.4121
1120.000000	95.898	-139.0120
1138.000000	95.986	-138.5490
1150.000000	96.043	-138.2714
1172.000000	96.147	-137.8149
1180.000000	96.184	-137.6652
1206.000000	96.303	-137.2372
1220.000000	96.365	-137.0436
1241.000000	96.460	-136.8022
1250.000000	96.504	-136.7152
1265.000000	96.585	-136.5879
1280.000000	96.671	-136.4799
1315.000000	96.872	-136.2744
1320.000000	96.899	-136.2480
1340.000000	97.011	-136.1450
1360.000000	97.121	-136.0418
1380.000000	97.229	-135.9381
1400.000000	97.336	-135.8306
1430.000000	97.498	-135.6581
1450.000000	97.609	-135.5383
1475.000000	97.749	-135.3826
1500.000000	97.895	-135.2260
1525.000000	98.045	-135.0681
1550.000000	98.203	-134.9159
1575.000000	98.369	-134.7774
