* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.8 dBFS, measurement signal peak level -11.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:05:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0191 ms (-6.5 mm, -0.26 in) using estimated IR delay relative to Acoustic reference played from 1: EPOS GSX 300 1 with no timing offset
* Measurement: L Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
93.800003	99.513	-5.5855
95.000000	99.478	-5.8585
96.199997	99.442	-6.1267
97.500000	99.403	-6.4019
98.800003	99.366	-6.6740
100.000000	99.333	-6.9286
101.500000	99.289	-7.2300
103.000000	99.246	-7.5089
104.400002	99.205	-7.7538
106.000000	99.156	-8.0102
107.500000	99.112	-8.2366
109.000000	99.069	-8.4845
110.599998	99.023	-8.7466
112.000000	98.985	-8.9612
113.800003	98.941	-9.2135
115.000000	98.912	-9.3727
117.199997	98.850	-9.6365
118.000000	98.825	-9.7103
120.599998	98.763	-9.9916
122.000000	98.727	-10.2710
124.099998	98.667	-10.6467
125.000000	98.644	-10.7812
126.500000	98.611	-10.9741
128.000000	98.584	-11.1492
131.500000	98.515	-11.5449
132.000000	98.505	-11.5986
134.000000	98.466	-11.8145
136.000000	98.427	-12.0153
138.000000	98.388	-12.1942
140.000000	98.351	-12.3784
143.000000	98.295	-12.6432
145.000000	98.259	-12.7988
147.500000	98.211	-12.9741
150.000000	98.162	-13.1118
152.500000	98.115	-13.2318
155.000000	98.072	-13.3250
157.500000	98.035	-13.3719
160.000000	98.005	-13.4310
162.500000	97.971	-13.5648
165.000000	97.932	-13.7493
167.500000	97.889	-13.9412
170.000000	97.845	-14.1440
172.500000	97.794	-14.3721
175.000000	97.738	-14.5919
177.500000	97.679	-14.7869
180.000000	97.620	-14.9563
182.500000	97.562	-15.1082
185.000000	97.506	-15.2487
187.500000	97.448	-15.3805
190.000000	97.391	-15.5051
192.500000	97.334	-15.6331
195.000000	97.277	-15.7628
197.500000	97.220	-15.8739
200.000000	97.166	-15.9698
203.000000	97.104	-16.0803
206.000000	97.044	-16.1915
209.000000	96.982	-16.2893
212.000000	96.921	-16.3810
214.000000	96.882	-16.4443
218.000000	96.805	-16.5962
220.000000	96.765	-16.6801
224.000000	96.679	-16.8405
227.000000	96.608	-16.9402
230.000000	96.536	-17.0114
233.000000	96.464	-17.0562
236.000000	96.392	-17.0794
240.000000	96.297	-17.0895
243.000000	96.224	-17.0898
247.000000	96.124	-17.0675
250.000000	96.046	-17.0233
254.000000	95.938	-16.9185
258.000000	95.826	-16.7639
262.000000	95.717	-16.5615
265.000000	95.639	-16.3784
269.000000	95.540	-16.1045
272.000000	95.469	-15.8802
276.000000	95.379	-15.5601
280.000000	95.295	-15.2222
285.000000	95.198	-14.7812
290.000000	95.109	-14.3263
295.000000	95.025	-13.8728
300.000000	94.945	-13.4189
304.000000	94.885	-13.0450
307.000000	94.843	-12.7550
311.000000	94.792	-12.3497
315.000000	94.752	-11.9194
320.000000	94.721	-11.3771
325.000000	94.707	-10.8989
330.000000	94.699	-10.5195
335.000000	94.688	-10.2047
340.000000	94.672	-9.9089
345.000000	94.653	-9.6168
350.000000	94.632	-9.3196
355.000000	94.610	-8.9868
360.000000	94.598	-8.6099
365.000000	94.601	-8.2426
370.000000	94.612	-7.9615
375.000000	94.622	-7.7997
382.000000	94.621	-7.6815
387.000000	94.610	-7.6157
395.000000	94.577	-7.4589
400.000000	94.553	-7.3174
406.000000	94.526	-7.1470
412.000000	94.498	-6.9753
418.000000	94.468	-6.8043
425.000000	94.431	-6.6053
431.000000	94.396	-6.4169
437.000000	94.362	-6.2024
444.000000	94.322	-5.9355
450.000000	94.289	-5.6957
455.000000	94.262	-5.4867
462.000000	94.228	-5.1878
468.000000	94.200	-4.9282
475.000000	94.167	-4.6233
482.000000	94.135	-4.3262
487.000000	94.112	-4.1139
494.000000	94.080	-3.8020
500.000000	94.055	-3.5327
508.000000	94.025	-3.1799
515.000000	94.000	-2.8621
522.000000	93.975	-2.5396
530.000000	93.947	-2.1658
538.000000	93.921	-1.7882
545.000000	93.899	-1.4579
552.000000	93.878	-1.1299
560.000000	93.854	-0.7487
570.000000	93.824	-0.2559
580.000000	93.795	0.2387
590.000000	93.767	0.7376
600.000000	93.740	1.2465
608.000000	93.720	1.6599
615.000000	93.703	2.0261
622.000000	93.688	2.3945
630.000000	93.672	2.8181
640.000000	93.659	3.3507
650.000000	93.649	3.8934
660.000000	93.642	4.4457
670.000000	93.635	4.9985
680.000000	93.631	5.5632
690.000000	93.627	6.1421
700.000000	93.625	6.7271
710.000000	93.622	7.3076
720.000000	93.623	7.8958
730.000000	93.625	8.4973
740.000000	93.628	9.0994
750.000000	93.631	9.7095
762.000000	93.637	10.4598
775.000000	93.647	11.2814
788.000000	93.660	12.1217
800.000000	93.672	12.9126
812.000000	93.681	13.7137
825.000000	93.692	14.5930
838.000000	93.708	15.4782
850.000000	93.727	16.2974
862.000000	93.752	17.1225
