* Measurement data measured by REW V5.20.13
* Source: 마이크(EPOS GSX 30, MICROPHONE (마스), L, volume: 0.800. Timing signal peak level -13.2 dBFS, measurement signal peak level -12.0 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2023. 9. 20 오전 12:29:03
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0204 ms (-7.0 mm, -0.27 in) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset
* Measurement: Preinstalled R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
47.500000	104.493	-176.7514
48.200001	104.464	-177.3681
48.700001	104.445	-177.8079
49.400002	104.417	-178.4199
50.000000	104.392	-178.9303
50.799999	104.358	-179.6150
51.500000	104.326	179.7400
52.200001	104.285	179.0831
53.000000	104.232	178.3921
53.799999	104.183	177.7338
54.500000	104.138	177.1450
55.200001	104.088	176.5830
56.000000	104.030	176.0132
57.000000	103.968	175.3534
58.000000	103.912	174.6690
59.000000	103.852	173.9457
60.000000	103.782	173.2266
60.799999	103.722	172.6691
61.500000	103.666	172.2085
62.200001	103.612	171.7830
63.000000	103.558	171.3157
64.000000	103.501	170.7200
65.000000	103.447	170.1253
66.000000	103.394	169.5491
67.000000	103.342	168.9951
68.000000	103.289	168.4641
69.000000	103.234	167.9576
70.000000	103.178	167.4743
71.000000	103.121	167.0132
72.000000	103.065	166.5651
73.000000	103.011	166.1129
74.000000	102.957	165.6478
75.000000	102.901	165.1877
76.199997	102.835	164.6491
77.500000	102.758	164.0950
78.800003	102.683	163.6133
80.000000	102.617	163.1765
81.199997	102.547	162.7529
82.500000	102.473	162.2944
83.800003	102.394	161.8304
85.000000	102.319	161.4358
86.199997	102.246	161.0568
87.500000	102.166	160.6743
88.500000	102.106	160.4052
90.000000	102.020	160.0073
91.199997	101.950	159.6936
92.500000	101.875	159.3755
93.800003	101.803	159.0765
95.000000	101.739	158.8094
96.199997	101.679	158.5429
97.500000	101.614	158.2445
98.800003	101.547	157.9551
100.000000	101.485	157.6988
101.500000	101.406	157.3821
103.000000	101.326	157.0715
104.400002	101.252	156.7700
106.000000	101.164	156.4286
107.500000	101.081	156.1340
109.000000	100.999	155.8725
110.599998	100.915	155.6140
112.000000	100.843	155.3963
113.800003	100.751	155.1148
115.000000	100.688	154.9354
117.199997	100.574	154.6338
118.000000	100.532	154.5324
120.599998	100.395	154.2455
122.000000	100.324	154.1011
124.099998	100.221	153.8841
125.000000	100.180	153.7906
126.500000	100.116	153.6410
128.000000	100.056	153.5058
131.500000	99.921	153.2144
132.000000	99.902	153.1762
134.000000	99.823	153.0334
136.000000	99.745	152.9071
138.000000	99.670	152.8074
140.000000	99.599	152.7194
143.000000	99.495	152.5985
145.000000	99.428	152.5352
147.500000	99.344	152.4778
150.000000	99.263	152.4561
152.500000	99.189	152.4211
155.000000	99.120	152.3419
157.500000	99.051	152.2512
160.000000	98.978	152.1566
162.500000	98.893	152.0532
165.000000	98.801	151.9502
167.500000	98.706	151.8702
170.000000	98.613	151.8191
172.500000	98.519	151.7833
175.000000	98.426	151.7590
177.500000	98.332	151.7631
180.000000	98.240	151.7940
182.500000	98.147	151.8292
185.000000	98.055	151.8809
187.500000	97.967	151.9635
190.000000	97.882	152.0748
192.500000	97.800	152.2061
195.000000	97.720	152.3486
197.500000	97.645	152.4930
200.000000	97.575	152.6483
203.000000	97.496	152.8609
206.000000	97.427	153.0880
209.000000	97.369	153.2987
212.000000	97.321	153.4735
214.000000	97.293	153.5646
218.000000	97.239	153.6740
220.000000	97.209	153.6912
224.000000	97.142	153.6831
227.000000	97.084	153.6676
230.000000	97.021	153.6605
233.000000	96.955	153.6667
236.000000	96.886	153.6949
240.000000	96.795	153.7652
243.000000	96.728	153.8354
247.000000	96.638	153.9630
250.000000	96.569	154.0761
254.000000	96.476	154.2360
258.000000	96.382	154.4098
262.000000	96.289	154.5991
265.000000	96.221	154.7466
269.000000	96.130	154.9457
272.000000	96.063	155.1051
276.000000	95.976	155.3325
280.000000	95.891	155.5686
285.000000	95.785	155.8865
290.000000	95.682	156.2352
295.000000	95.583	156.6049
300.000000	95.488	157.0114
304.000000	95.417	157.3620
307.000000	95.368	157.6327
311.000000	95.309	157.9920
315.000000	95.262	158.3411
320.000000	95.220	158.7531
325.000000	95.184	159.0942
330.000000	95.146	159.3558
335.000000	95.103	159.5905
340.000000	95.055	159.8255
345.000000	95.003	160.0715
350.000000	94.949	160.3443
355.000000	94.894	160.6441
360.000000	94.842	160.9647
365.000000	94.793	161.3034
370.000000	94.747	161.6519
375.000000	94.704	162.0117
382.000000	94.653	162.5121
387.000000	94.619	162.8522
395.000000	94.567	163.3434
400.000000	94.533	163.6295
406.000000	94.494	163.9807
412.000000	94.453	164.3304
418.000000	94.410	164.6690
425.000000	94.361	165.0788
431.000000	94.319	165.4454
437.000000	94.279	165.8182
444.000000	94.234	166.2554
450.000000	94.196	166.6364
455.000000	94.165	166.9589
462.000000	94.124	167.4139
468.000000	94.090	167.7999
475.000000	94.054	168.2496
482.000000	94.020	168.7104
487.000000	93.996	169.0446
494.000000	93.964	169.5068
500.000000	93.939	169.9022
508.000000	93.910	170.4337
515.000000	93.887	170.8927
522.000000	93.865	171.3534
530.000000	93.842	171.8855
538.000000	93.823	172.4164
545.000000	93.807	172.8781
552.000000	93.793	173.3404
560.000000	93.777	173.8677
570.000000	93.759	174.5219
580.000000	93.744	175.1765
590.000000	93.732	175.8410
600.000000	93.722	176.5018
608.000000	93.716	177.0296
615.000000	93.711	177.4924
622.000000	93.710	177.9534
630.000000	93.712	178.4797
640.000000	93.720	179.1420
650.000000	93.733	179.8049
660.000000	93.751	-179.5410
670.000000	93.770	-178.8889
680.000000	93.791	-178.2357
690.000000	93.813	-177.5795
700.000000	93.836	-176.9240
710.000000	93.861	-176.2776
720.000000	93.892	-175.6296
730.000000	93.923	-174.9745
740.000000	93.956	-174.3227
750.000000	93.991	-173.6795
762.000000	94.035	-172.9103
775.000000	94.087	-172.0629
788.000000	94.144	-171.2255
800.000000	94.195	-170.4543
812.000000	94.243	-169.6845
825.000000	94.296	-168.8601
838.000000	94.353	-168.0402
850.000000	94.409	-167.2834
862.000000	94.469	-166.5338
875.000000	94.540	-165.7263
885.000000	94.597	-165.1096
900.000000	94.690	-164.1955
912.000000	94.770	-163.4752
925.000000	94.862	-162.7079
938.000000	94.960	-161.9562
950.000000	95.057	-161.2803
962.000000	95.159	-160.6270
975.000000	95.276	-159.9528
988.000000	95.396	-159.3174
1000.000000	95.502	-158.7728
1015.000000	95.623	-158.1615
1030.000000	95.737	-157.6289
1044.000000	95.843	-157.1962
1060.000000	95.965	-156.7668
1075.000000	96.079	-156.4191
1090.000000	96.191	-156.1195
1106.000000	96.310	-155.8475
1120.000000	96.414	-155.6488
1138.000000	96.547	-155.4455
1150.000000	96.635	-155.3402
1172.000000	96.795	-155.2064
1180.000000	96.853	-155.1752
1206.000000	97.039	-155.1369
1220.000000	97.138	-155.1537
1241.000000	97.290	-155.2241
1250.000000	97.359	-155.2719
1265.000000	97.483	-155.3740
1280.000000	97.612	-155.5024
1315.000000	97.913	-155.8992
1320.000000	97.955	-155.9667
1340.000000	98.123	-156.2619
1360.000000	98.287	-156.5947
1380.000000	98.448	-156.9680
1400.000000	98.607	-157.3775
1430.000000	98.838	-158.0601
1450.000000	98.988	-158.5614
1475.000000	99.171	-159.2412
