* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:24:51
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grey
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
538.000000	94.073	-175.8283
545.000000	94.069	-175.3857
552.000000	94.066	-174.9474
560.000000	94.064	-174.4521
570.000000	94.063	-173.8263
580.000000	94.063	-173.1951
590.000000	94.065	-172.5585
600.000000	94.069	-171.9181
608.000000	94.074	-171.4092
615.000000	94.079	-170.9619
622.000000	94.086	-170.5113
630.000000	94.097	-169.9941
640.000000	94.119	-169.3424
650.000000	94.145	-168.6873
660.000000	94.174	-168.0230
670.000000	94.206	-167.3644
680.000000	94.241	-166.7059
690.000000	94.280	-166.0416
700.000000	94.323	-165.3826
710.000000	94.371	-164.7362
720.000000	94.423	-164.0922
730.000000	94.480	-163.4736
740.000000	94.543	-162.8931
750.000000	94.609	-162.3670
762.000000	94.688	-161.8238
775.000000	94.765	-161.3085
788.000000	94.831	-160.8406
800.000000	94.876	-160.4371
812.000000	94.904	-160.0283
825.000000	94.918	-159.5477
838.000000	94.922	-159.0015
850.000000	94.922	-158.4085
862.000000	94.923	-157.7283
875.000000	94.929	-156.8995
885.000000	94.939	-156.2106
900.000000	94.969	-155.1090
912.000000	95.004	-154.1951
925.000000	95.055	-153.1919
938.000000	95.119	-152.1889
950.000000	95.189	-151.2769
962.000000	95.268	-150.3871
975.000000	95.361	-149.4557
988.000000	95.458	-148.5670
1000.000000	95.546	-147.7861
1015.000000	95.645	-146.8606
1030.000000	95.740	-146.0009
1044.000000	95.830	-145.2555
1060.000000	95.939	-144.4655
1075.000000	96.043	-143.7841
1090.000000	96.150	-143.1588
1106.000000	96.265	-142.5525
1120.000000	96.365	-142.0608
1138.000000	96.494	-141.4803
1150.000000	96.580	-141.1276
1172.000000	96.736	-140.5432
1180.000000	96.792	-140.3478
1206.000000	96.973	-139.7658
1220.000000	97.070	-139.4819
1241.000000	97.218	-139.0892
1250.000000	97.286	-138.9315
1265.000000	97.408	-138.6818
1280.000000	97.536	-138.4469
1315.000000	97.837	-137.9442
1320.000000	97.879	-137.8769
1340.000000	98.051	-137.6173
1360.000000	98.222	-137.3742
1380.000000	98.393	-137.1422
1400.000000	98.565	-136.9248
1430.000000	98.825	-136.6274
1450.000000	99.002	-136.4491
1475.000000	99.226	-136.2494
1500.000000	99.454	-136.0842
1525.000000	99.686	-135.9573
1550.000000	99.924	-135.8696
1575.000000	100.166	-135.8296
1600.000000	100.417	-135.8450
1625.000000	100.676	-135.9182
1650.000000	100.943	-136.0576
1675.000000	101.214	-136.2711
1700.000000	101.490	-136.5673
1725.000000	101.768	-136.9498
1750.000000	102.048	-137.4256
1775.000000	102.330	-138.0031
1800.000000	102.612	-138.6884
1825.000000	102.893	-139.4859
1850.000000	103.171	-140.4015
1875.000000	103.444	-141.4404
1900.000000	103.709	-142.6041
1925.000000	103.966	-143.8918
1950.000000	104.211	-145.3029
1975.000000	104.442	-146.8320
2000.000000	104.658	-148.4717
2030.000000	104.894	-150.5717
2060.000000	105.101	-152.7941
2090.000000	105.276	-155.1103
2120.000000	105.415	-157.4880
2140.000000	105.488	-159.0916
2180.000000	105.587	-162.2945
2200.000000	105.613	-163.8716
2240.000000	105.622	-166.9335
2270.000000	105.595	-169.1194
2300.000000	105.541	-171.1889
2330.000000	105.466	-173.1227
2360.000000	105.372	-174.9057
2400.000000	105.225	-177.0423
2430.000000	105.105	-178.4640
2470.000000	104.937	179.8588
2500.000000	104.807	178.7617
2540.000000	104.633	177.5008
2580.000000	104.462	176.4503
2620.000000	104.298	175.5858
2650.000000	104.181	175.0468
2690.000000	104.035	174.4567
2720.000000	103.933	174.0982
2760.000000	103.808	173.7170
2800.000000	103.697	173.4297
2850.000000	103.577	173.1756
2900.000000	103.479	173.0109
2950.000000	103.403	172.9052
3000.000000	103.350	172.8364
3040.000000	103.323	172.7913
3070.000000	103.311	172.7555
3110.000000	103.309	172.6965
3150.000000	103.323	172.6161
3200.000000	103.367	172.4765
3250.000000	103.434	172.2574
3300.000000	103.518	171.9357
3350.000000	103.615	171.5032
3400.000000	103.721	170.9399
3450.000000	103.835	170.2271
3500.000000	103.952	169.3471
3550.000000	104.067	168.2885
3600.000000	104.173	167.0437
3650.000000	104.265	165.6104
3700.000000	104.336	163.9966
3750.000000	104.380	162.2212
3820.000000	104.381	159.5208
3870.000000	104.332	157.4972
3950.000000	104.156	154.2613
4000.000000	103.978	152.3428
4060.000000	103.691	150.2587
4120.000000	103.342	148.5163
4180.000000	102.953	147.2036
4250.000000	102.476	146.3042
4310.000000	102.070	146.1096
4370.000000	101.692	146.4398
4440.000000	101.320	147.4061
4500.000000	101.084	148.5900
4550.000000	100.960	149.6860
4620.000000	100.905	151.0991
4680.000000	100.961	151.8976
4750.000000	101.105	151.9772
4820.000000	101.260	150.8992
4870.000000	101.327	149.4408
4940.000000	101.298	146.7073
5000.000000	101.135	144.0995
5080.000000	100.729	140.8864
5150.000000	100.238	138.7441
5220.000000	99.677	137.4124
5300.000000	99.010	136.8709
5380.000000	98.360	137.2272
5450.000000	97.827	138.1209
5520.000000	97.335	139.4305
5600.000000	96.825	141.3144
5700.000000	96.267	144.0913
5800.000000	95.792	147.2034
5900.000000	95.398	150.5489
6000.000000	95.081	154.0576
6080.000000	94.882	156.9496
6150.000000	94.746	159.5220
6220.000000	94.642	162.1216
6300.000000	94.560	165.1143
6400.000000	94.505	168.8665
6500.000000	94.512	172.5925
6600.000000	94.586	176.2513
6700.000000	94.729	179.8081
6800.000000	94.946	-176.7742
6900.000000	95.243	-173.5408
7000.000000	95.627	-170.5527
7100.000000	96.103	-167.8902
7200.000000	96.678	-165.6677
7300.000000	97.357	-164.0456
7400.000000	98.144	-163.2429
7500.000000	99.034	-163.5717
7620.000000	100.204	-166.0748
7750.000000	101.455	-172.2602
7880.000000	102.387	177.5563
8000.000000	102.653	165.6507
8120.000000	102.208	153.6122
8250.000000	101.058	142.9828
8380.000000	99.536	136.1031
8500.000000	98.071	132.8666
8620.000000	96.690	131.8712
8750.000000	95.353	132.5011
8850.000000	94.443	133.7859
9000.000000	93.258	136.5232
9120.000000	92.444	139.1521
9250.000000	91.675	142.2498
9380.000000	91.004	145.4897
9500.000000	90.461	148.5280
9620.000000	89.985	151.5506
9750.000000	89.539	154.7530
9880.000000	89.159	157.8269
10000.000000	88.860	160.5023
10150.000000	88.547	163.5451
10300.000000	88.278	166.1382
10440.000000	88.039	168.0703
10600.000000	87.751	169.6852
10750.000000	87.432	170.6654
10900.000000	87.022	171.2824
11060.000000	86.452	172.0740
11200.000000	85.884	173.1327
11380.000000	85.054	174.6849
11500.000000	84.406	176.1915
11720.000000	83.142	-179.0769
11800.000000	82.703	-176.7684
12060.000000	81.435	-168.0762
12200.000000	80.814	-163.0885
12410.000000	79.840	-154.6294
12500.000000	79.420	-150.0689
12650.000000	78.851	-140.5933
12800.000000	78.665	-129.1825
13150.000000	80.161	-106.1656
13200.000000	80.503	-104.1624
13400.000000	81.870	-99.5452
13600.000000	82.977	-99.0750
13800.000000	83.678	-100.6603
14000.000000	84.027	-102.6132
14300.000000	84.151	-105.1067
14500.000000	84.069	-106.5684
14750.000000	83.791	-108.2006
15000.000000	83.307	-109.1805
15250.000000	82.695	-108.7324
15500.000000	82.256	-106.6327
15750.000000	82.135	-106.5963
16000.000000	81.725	-108.8063
16250.000000	81.135	-110.6511
16500.000000	80.324	-112.2556
16750.000000	79.258	-111.8543
17000.000000	78.261	-109.3534
17250.000000	77.377	-107.6443
17500.000000	76.102	-106.2105
17750.000000	74.496	-99.5080
18000.000000	73.394	-88.4011
18250.000000	72.918	-78.0807
18500.000000	72.735	-69.5191
18750.000000	72.676	-62.2728
19000.000000	72.681	-56.1871
19250.000000	72.707	-51.1854
19500.000000	72.709	-47.0203
19750.000000	72.679	-43.4135
20000.000000	72.657	-40.7863
