* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -17.7 dBFS, measurement signal peak level -17.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 22 ¿ÀÀü 2:00:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: AptX Adaptive 24/96 with BTD600 // Firmware 1.8.5; Delay -0.0770 ms (-26 mm, -1.04 in) using estimated IR delay relative to Acoustic reference played from refL.wav with no timing offset Clock adjustment: -15.4 ppm
* Measurement: L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
35.500000	98.306	-134.2357
36.000000	98.328	-134.9621
36.500000	98.344	-135.5980
37.000000	98.364	-136.1422
37.500000	98.396	-136.6376
38.200001	98.457	-137.3618
38.700001	98.505	-137.9506
39.500000	98.568	-138.9816
40.000000	98.598	-139.6198
40.599998	98.628	-140.3433
41.200001	98.660	-141.0391
41.799999	98.691	-141.7348
42.500000	98.723	-142.5462
43.099998	98.746	-143.2275
43.700001	98.768	-143.8967
44.400002	98.789	-144.6643
45.000000	98.803	-145.2997
45.500000	98.813	-145.8060
46.200001	98.824	-146.4775
46.799999	98.831	-147.0131
47.500000	98.841	-147.5753
48.200001	98.856	-148.0745
48.700001	98.874	-148.4143
49.400002	98.906	-148.9121
50.000000	98.936	-149.3937
50.799999	98.965	-150.1201
51.500000	98.974	-150.7729
52.200001	98.975	-151.3777
53.000000	98.977	-152.0229
53.799999	98.979	-152.6732
54.500000	98.977	-153.2382
55.200001	98.972	-153.7756
56.000000	98.967	-154.3647
57.000000	98.963	-155.0948
58.000000	98.958	-155.8210
59.000000	98.952	-156.5224
60.000000	98.949	-157.2131
60.799999	98.946	-157.7796
61.500000	98.938	-158.2638
62.200001	98.929	-158.7106
63.000000	98.922	-159.1835
64.000000	98.918	-159.7661
65.000000	98.913	-160.3315
66.000000	98.905	-160.8694
67.000000	98.893	-161.3768
68.000000	98.885	-161.8363
69.000000	98.885	-162.3518
70.000000	98.874	-162.9110
71.000000	98.856	-163.3956
72.000000	98.843	-163.8257
73.000000	98.833	-164.2292
74.000000	98.826	-164.6025
75.000000	98.823	-164.9448
76.199997	98.828	-165.3605
77.500000	98.836	-165.8780
78.800003	98.836	-166.4333
80.000000	98.830	-166.9449
81.199997	98.820	-167.4280
82.500000	98.808	-167.9285
83.800003	98.793	-168.4199
85.000000	98.778	-168.8492
86.199997	98.762	-169.2661
87.500000	98.745	-169.6970
88.500000	98.733	-170.0280
90.000000	98.715	-170.5298
91.199997	98.700	-170.9119
92.500000	98.685	-171.3152
93.800003	98.667	-171.7087
95.000000	98.650	-172.0594
96.199997	98.632	-172.4003
97.500000	98.613	-172.7565
98.800003	98.595	-173.1139
100.000000	98.577	-173.4374
101.500000	98.555	-173.8329
103.000000	98.531	-174.2362
104.400002	98.505	-174.5997
106.000000	98.477	-174.9964
107.500000	98.450	-175.3572
109.000000	98.422	-175.6747
110.599998	98.398	-175.9866
112.000000	98.376	-176.2625
113.800003	98.348	-176.6070
115.000000	98.331	-176.8397
117.199997	98.302	-177.2956
118.000000	98.292	-177.4710
120.599998	98.257	-178.0493
122.000000	98.236	-178.3517
124.099998	98.204	-178.8019
125.000000	98.191	-178.9916
126.500000	98.172	-179.2952
128.000000	98.156	-179.5776
131.500000	98.122	179.7781
132.000000	98.116	179.6896
134.000000	98.090	179.3529
136.000000	98.064	179.0295
138.000000	98.038	178.6998
140.000000	98.006	178.3956
143.000000	97.956	178.0299
145.000000	97.924	177.8369
147.500000	97.886	177.6403
150.000000	97.852	177.4910
152.500000	97.827	177.4072
155.000000	97.822	177.3768
157.500000	97.839	177.2853
160.000000	97.859	177.0256
162.500000	97.863	176.6451
165.000000	97.852	176.2098
167.500000	97.825	175.7773
170.000000	97.788	175.3860
172.500000	97.748	175.0271
175.000000	97.709	174.6937
177.500000	97.667	174.3931
180.000000	97.625	174.1052
182.500000	97.583	173.8068
185.000000	97.538	173.5097
187.500000	97.492	173.2379
190.000000	97.447	172.9941
192.500000	97.401	172.7721
195.000000	97.353	172.5729
197.500000	97.305	172.3837
200.000000	97.261	172.2051
203.000000	97.218	172.0093
206.000000	97.180	171.8334
209.000000	97.144	171.6544
212.000000	97.110	171.4440
214.000000	97.087	171.2943
218.000000	97.038	170.9947
220.000000	97.012	170.8397
224.000000	96.958	170.5387
227.000000	96.917	170.3382
230.000000	96.875	170.1500
233.000000	96.830	169.9664
236.000000	96.785	169.7880
240.000000	96.723	169.5718
243.000000	96.675	169.4315
247.000000	96.615	169.2727
250.000000	96.570	169.1617
254.000000	96.505	169.0219
258.000000	96.437	168.8899
262.000000	96.371	168.7778
265.000000	96.324	168.6970
269.000000	96.264	168.5856
272.000000	96.219	168.5042
