* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -10.4 dBFS, measurement signal peak level -10.4 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -14.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 12:37:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY XELENTO - measured with IEC 60318-4 - by SilicaGel; Delay -0.0670 ms (-23 mm, -0.9 in) using estimated IR delay relative to Acoustic reference played from 1: EPOS GSX 300 1 with no timing offset
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3040.000000	95.424	64.2449
3070.000000	95.403	64.3929
3110.000000	95.375	64.6993
3150.000000	95.359	65.1060
3200.000000	95.365	65.6626
3250.000000	95.391	66.1427
3300.000000	95.413	66.4861
3350.000000	95.412	66.7514
3400.000000	95.383	67.0433
3450.000000	95.329	67.4501
3500.000000	95.259	68.0181
3550.000000	95.181	68.7560
3600.000000	95.102	69.6530
3650.000000	95.026	70.6866
3700.000000	94.958	71.8323
3750.000000	94.896	73.0677
3820.000000	94.818	74.9168
3870.000000	94.768	76.3224
3950.000000	94.692	78.7398
4000.000000	94.645	80.3678
4060.000000	94.584	82.4427
4120.000000	94.534	84.6429
4180.000000	94.508	86.9368
4250.000000	94.509	89.6208
4310.000000	94.526	91.9427
4370.000000	94.560	94.3414
4440.000000	94.627	97.1967
4500.000000	94.706	99.6720
4550.000000	94.788	101.7537
4620.000000	94.928	104.6855
4680.000000	95.073	107.2064
4750.000000	95.272	110.1384
4820.000000	95.504	113.0408
4870.000000	95.691	115.0906
4940.000000	95.985	117.9141
5000.000000	96.269	120.2769
5080.000000	96.699	123.3211
5150.000000	97.123	125.8570
5220.000000	97.590	128.2471
5300.000000	98.178	130.7610
5380.000000	98.827	132.9906
5450.000000	99.448	134.6491
5520.000000	100.117	135.9617
5600.000000	100.944	136.9203
5700.000000	102.062	137.0646
5800.000000	103.244	135.6678
5900.000000	104.424	132.3087
6000.000000	105.486	126.7301
6080.000000	106.144	120.7811
6150.000000	106.514	114.8237
6220.000000	106.661	108.5973
6300.000000	106.554	101.7647
6400.000000	106.077	94.5189
6500.000000	105.368	89.2800
6600.000000	104.580	86.0824
6700.000000	103.819	84.6116
6800.000000	103.149	84.4639
6900.000000	102.600	85.2696
7000.000000	102.190	86.7312
7100.000000	101.928	88.5865
7200.000000	101.818	90.5811
7300.000000	101.860	92.4838
7400.000000	102.055	94.0649
7500.000000	102.412	95.0306
7620.000000	103.052	94.7756
7750.000000	103.949	91.6679
7880.000000	104.837	84.3563
8000.000000	105.284	73.6335
8120.000000	105.015	60.7036
8250.000000	103.794	47.6019
8380.000000	101.868	38.3548
8500.000000	99.839	33.9417
8620.000000	97.838	32.8352
8750.000000	95.846	34.2670
8850.000000	94.466	36.6216
9000.000000	92.631	41.4588
9120.000000	91.340	46.0869
9250.000000	90.089	51.6135
9380.000000	88.969	57.5231
9500.000000	88.035	63.2280
9620.000000	87.192	69.1091
9750.000000	86.374	75.6335
9880.000000	85.649	82.2813
10000.000000	85.055	88.4927
10150.000000	84.407	96.3221
10300.000000	83.853	104.1940
10440.000000	83.412	111.5567
10600.000000	83.000	119.9909
10750.000000	82.703	127.9200
10900.000000	82.492	135.8234
11060.000000	82.364	144.2010
11200.000000	82.331	151.4573
11380.000000	82.399	160.6203
11500.000000	82.517	166.6019
11720.000000	82.902	177.2643
11800.000000	83.101	-178.9854
12060.000000	83.985	-167.4823
12200.000000	84.625	-161.8913
12410.000000	85.845	-154.7981
12500.000000	86.473	-152.4715
12650.000000	87.655	-150.0211
12800.000000	88.952	-149.9977
13150.000000	91.421	-162.2713
13200.000000	91.577	-165.2257
13400.000000	91.473	-177.7709
13600.000000	90.325	172.2272
13800.000000	88.637	167.4690
14000.000000	86.927	167.6774
14300.000000	84.903	173.8278
14500.000000	84.033	179.7271
14750.000000	83.501	-172.6839
15000.000000	83.576	-166.5571
15250.000000	84.185	-164.4990
15500.000000	84.912	-169.4690
15750.000000	84.857	178.6271
16000.000000	83.360	165.3818
16250.000000	80.711	157.1896
16500.000000	77.642	156.0977
16750.000000	74.690	160.7676
17000.000000	72.074	168.9822
17250.000000	69.802	179.1047
17500.000000	67.821	-169.6644
17750.000000	66.071	-157.7669
18000.000000	64.510	-145.5196
18250.000000	63.124	-133.2557
18500.000000	61.863	-121.5603
18750.000000	60.587	-111.3125
19000.000000	59.016	-102.8162
19250.000000	56.738	-93.5515
19500.000000	53.803	-70.3799
19750.000000	52.400	-15.4282
20000.000000	53.072	11.8105
