* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:36:02
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Red
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1265.000000	97.456	-138.3103
1280.000000	97.590	-138.0875
1315.000000	97.904	-137.6194
1320.000000	97.948	-137.5575
1340.000000	98.127	-137.3256
1360.000000	98.306	-137.1089
1380.000000	98.485	-136.9026
1400.000000	98.665	-136.7203
1430.000000	98.937	-136.4836
1450.000000	99.122	-136.3477
1475.000000	99.356	-136.2094
1500.000000	99.593	-136.1122
1525.000000	99.835	-136.0565
1550.000000	100.081	-136.0460
1575.000000	100.332	-136.0904
1600.000000	100.590	-136.1974
1625.000000	100.858	-136.3705
1650.000000	101.132	-136.6181
1675.000000	101.409	-136.9456
1700.000000	101.689	-137.3634
1725.000000	101.971	-137.8782
1750.000000	102.253	-138.4961
1775.000000	102.535	-139.2216
1800.000000	102.815	-140.0580
1825.000000	103.091	-141.0153
1850.000000	103.361	-142.0954
1875.000000	103.624	-143.2965
1900.000000	103.876	-144.6191
1925.000000	104.116	-146.0619
1950.000000	104.341	-147.6190
1975.000000	104.549	-149.2807
2000.000000	104.739	-151.0351
2030.000000	104.941	-153.2454
2060.000000	105.111	-155.5438
2090.000000	105.245	-157.8952
2120.000000	105.345	-160.2622
2140.000000	105.392	-161.8338
2180.000000	105.440	-164.9169
2200.000000	105.444	-166.4100
2240.000000	105.413	-169.2599
2270.000000	105.361	-171.2554
2300.000000	105.289	-173.1160
2330.000000	105.201	-174.8333
2360.000000	105.100	-176.4040
2400.000000	104.950	-178.2625
2430.000000	104.831	-179.4727
2470.000000	104.673	179.1161
2500.000000	104.555	178.1933
2540.000000	104.400	177.1384
2580.000000	104.251	176.2672
2620.000000	104.112	175.5574
2650.000000	104.015	175.1180
2690.000000	103.896	174.6415
2720.000000	103.817	174.3535
2760.000000	103.722	174.0459
2800.000000	103.643	173.8096
2850.000000	103.564	173.5879
2900.000000	103.508	173.4233
2950.000000	103.475	173.2852
3000.000000	103.465	173.1473
3040.000000	103.472	173.0199
3070.000000	103.486	172.9069
3110.000000	103.517	172.7238
3150.000000	103.564	172.4977
3200.000000	103.648	172.1417
3250.000000	103.754	171.6602
3300.000000	103.871	171.0425
3350.000000	103.998	170.2814
3400.000000	104.132	169.3624
3450.000000	104.271	168.2637
