* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -8.2 dBFS, measurement signal peak level -8.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -1.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 1:09:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY IE900 - Measured with IEC 60318-4 - by SilicaGel; Delay -0.0262 ms (-9.0 mm, -0.35 in) using estimated IR delay relative to Acoustic reference played from 1: aune usb dac  1 with no timing offset Clock adjustment: -21.8 ppm
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
46.799999	104.732	-174.2426
47.500000	104.697	-174.8432
48.200001	104.661	-175.3795
48.700001	104.637	-175.7381
49.400002	104.605	-176.2340
50.000000	104.574	-176.6260
50.799999	104.539	-177.0795
51.500000	104.526	-177.5301
52.200001	104.510	-178.1047
53.000000	104.474	-178.7753
53.799999	104.437	-179.3582
54.500000	104.413	-179.8497
55.200001	104.390	179.6505
56.000000	104.368	179.0815
57.000000	104.345	178.2964
58.000000	104.299	177.4160
59.000000	104.224	176.7009
60.000000	104.167	176.1826
60.799999	104.138	175.7131
61.500000	104.108	175.2438
62.200001	104.072	174.7826
63.000000	104.033	174.2800
64.000000	103.986	173.6616
65.000000	103.936	173.0958
66.000000	103.890	172.5716
67.000000	103.843	172.0472
68.000000	103.793	171.5421
69.000000	103.741	171.0188
70.000000	103.679	170.5189
71.000000	103.617	170.0852
72.000000	103.556	169.6880
73.000000	103.499	169.3649
74.000000	103.457	169.0983
75.000000	103.432	168.8102
76.199997	103.412	168.3691
77.500000	103.386	167.7794
78.800003	103.340	167.1338
80.000000	103.279	166.6184
81.199997	103.214	166.1713
82.500000	103.143	165.6953
83.800003	103.070	165.2093
85.000000	103.004	164.7559
86.199997	102.941	164.2837
87.500000	102.873	163.8114
88.500000	102.831	163.4986
90.000000	102.765	162.9290
91.199997	102.693	162.6166
92.500000	102.630	162.3817
93.800003	102.569	162.0829
95.000000	102.509	161.7869
96.199997	102.449	161.4546
97.500000	102.376	161.0901
98.800003	102.306	160.8108
100.000000	102.252	160.5623
101.500000	102.183	160.2324
103.000000	102.110	159.9352
104.400002	102.040	159.7008
106.000000	101.959	159.4625
107.500000	101.887	159.2376
109.000000	101.812	158.9297
110.599998	101.727	158.6130
112.000000	101.658	158.3661
113.800003	101.579	158.1334
115.000000	101.529	158.0577
117.199997	101.439	158.0824
118.000000	101.405	158.1291
120.599998	101.333	157.9518
122.000000	101.264	157.4153
124.099998	101.143	156.7630
125.000000	101.102	156.5275
126.500000	101.041	156.2140
128.000000	100.988	156.0486
131.500000	100.869	155.8247
132.000000	100.851	155.7823
134.000000	100.774	155.5674
136.000000	100.698	155.3550
138.000000	100.632	155.1928
140.000000	100.565	155.0151
143.000000	100.455	154.7894
145.000000	100.379	154.6588
147.500000	100.292	154.5886
150.000000	100.220	154.5392
152.500000	100.150	154.5143
155.000000	100.083	154.5380
157.500000	100.012	154.5273
160.000000	99.937	154.5309
162.500000	99.871	154.4985
165.000000	99.813	154.3918
167.500000	99.744	154.2621
170.000000	99.666	154.1343
172.500000	99.588	153.9674
175.000000	99.511	153.7881
177.500000	99.430	153.6720
180.000000	99.348	153.6588
182.500000	99.266	153.6688
185.000000	99.184	153.6624
187.500000	99.104	153.5749
190.000000	99.025	153.4594
192.500000	98.950	153.3798
195.000000	98.873	153.3419
197.500000	98.793	153.3604
200.000000	98.715	153.3809
203.000000	98.627	153.3561
206.000000	98.542	153.3598
209.000000	98.461	153.4090
212.000000	98.382	153.4395
214.000000	98.328	153.4531
218.000000	98.226	153.5568
220.000000	98.179	153.6343
224.000000	98.087	153.7583
227.000000	98.013	153.8157
230.000000	97.936	153.8774
233.000000	97.859	153.9340
236.000000	97.786	154.0053
